chr	start	end	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	enhancerSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base
chr22	27710272	27710772	82	188.809144	0.800900	0.800900	377.618288	0.811544	70	179.332218	0.793703	0.793703	358.664436	0.803148	184.070681	0.797601	368.141362	0.807796	11	50.272615	0.671364	0.671364	100.545229	0.680210	50.272615	0.671364	100.545229	0.680210	K562	genic	False	True	False		genic|chr22:27710272-27710772	50.272615	184.070681	96.196229
chr22	27037853	27038353	57	131.245381	0.726087	0.726087	262.490761	0.736882	57	146.027663	0.751874	0.751874	292.055327	0.761019	138.636522	0.739430	277.273044	0.750225	52	237.652360	0.921289	0.921289	475.304721	0.927736	237.652360	0.921289	475.304721	0.927736	K562	intergenic	False	False	True		intergenic|chr22:27037853-27038353	237.652360	138.636522	181.513902
chr22	27039018	27039518	107	246.372907	0.842279	0.842279	492.745815	0.849325	101	258.750772	0.855172	0.855172	517.501544	0.861769	252.561840	0.848876	505.123679	0.856672	35	159.958319	0.884258	0.884258	319.916639	0.891004	159.958319	0.884258	319.916639	0.891004	K562	intergenic	False	False	True		intergenic|chr22:27039018-27039518	159.958319	252.561840	200.995939
chr22	27041136	27041636	207	476.627961	0.922639	0.922639	953.255922	0.929535	163	417.587879	0.915442	0.915442	835.175758	0.921139	447.107920	0.917841	894.215840	0.925637	19	86.834516	0.794153	0.794153	173.669033	0.802249	86.834516	0.794153	173.669033	0.802249	K562	intergenic	False	False	True		intergenic|chr22:27041136-27041636	86.834516	447.107920	197.039082
chr22	27053195	27053695	6	13.815303	0.063268	0.063268	27.630606	0.063568	6	15.371333	0.114993	0.114993	30.742666	0.116492	14.593318	0.075562	29.186636	0.076762	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	MIAT	promoter|chr22:27053195-27053695	4.570238	14.593318	8.166697
chr22	27054768	27055268	187	430.576950	0.910345	0.910345	861.153900	0.917691	143	366.350103	0.898651	0.898651	732.700205	0.903448	398.463526	0.905847	796.927053	0.911244	14	63.983328	0.733133	0.733133	127.966656	0.740780	63.983328	0.733133	127.966656	0.740780	K562	genic	False	True	False		genic|chr22:27054768-27055268	63.983328	398.463526	159.671608
chr22	27061462	27061962	23	52.958662	0.457271	0.457271	105.917325	0.465067	33	84.542331	0.622489	0.622489	169.084663	0.633133	68.750497	0.564768	137.500994	0.571964	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:27061462-27061962	18.280951	68.750497	35.451720
chr22	27068555	27069086	237	545.704477	0.937181	0.937181	1027.692047	0.938831	182	466.263767	0.923688	0.923688	878.086190	0.924738	505.984122	0.931634	952.889118	0.933133	142	648.973753	0.978411	0.978411	1222.172793	0.979910	648.973753	0.978411	1222.172793	0.979910	K562	promoter	True	False	False	MIATNB	promoter|chr22:27068555-27069086	648.973753	505.984122	573.036137
chr22	27074885	27075385	34	78.286718	0.599100	0.599100	156.573436	0.608396	39	99.913664	0.661469	0.661469	199.827329	0.672714	89.100191	0.630885	178.200383	0.641229	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:27074885-27075385	9.140475	89.100191	28.538012
chr22	27084186	27084686	22	50.656112	0.437031	0.437031	101.312224	0.444828	25	64.047221	0.533133	0.533133	128.094441	0.539730	57.351666	0.492204	114.703333	0.501199	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:27084186-27084686	9.140475	57.351666	22.895884
chr22	27103436	27103936	10	23.025505	0.113793	0.113793	46.051011	0.115592	12	30.742666	0.272114	0.272114	61.485332	0.274963	26.884086	0.188906	53.768171	0.192804	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:27103436-27103936	4.570238	26.884086	11.084524
chr22	27953570	27954070	10	23.025505	0.113793	0.113793	46.051011	0.115592	12	30.742666	0.272114	0.272114	61.485332	0.274963	26.884086	0.188906	53.768171	0.192804	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:27953570-27954070	0.000000	26.884086	0.000000
chr22	27108086	27108586	10	23.025505	0.113793	0.113793	46.051011	0.115592	5	12.809444	0.097301	0.097301	25.618888	0.098201	17.917475	0.094453	35.834949	0.095952	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:27108086-27108586	9.140475	17.917475	12.797431
chr22	27173409	27173909	18	41.445910	0.350525	0.350525	82.891819	0.357721	16	40.990221	0.373613	0.373613	81.980443	0.381109	41.218065	0.367166	82.436131	0.373763	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:27173409-27173909	4.570238	41.218065	13.725027
chr22	27231871	27232371	16	36.840809	0.297451	0.297451	73.681617	0.304048	19	48.675888	0.433733	0.433733	97.351776	0.442579	42.758348	0.384108	85.516696	0.390405	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:27231871-27232371	13.710713	42.758348	24.212547
chr22	27233954	27234818	15	34.538258	0.269865	0.269865	39.974836	0.085457	6	15.371333	0.114993	0.114993	17.790895	0.073763	24.954796	0.163568	28.882865	0.076162	3	13.710713	0.340330	0.340330	15.868881	0.211694	13.710713	0.340330	15.868881	0.211694	K562	intergenic	False	False	True		intergenic|chr22:27233954-27234818	13.710713	24.954796	18.497244
chr22	27299004	27299504	2	4.605101	0.036432	0.036432	9.210202	0.036882	0	0.000000	0.010195	0.010195	0.000000	0.010195	2.302551	0.019640	4.605101	0.019940	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	LINC01422	promoter|chr22:27299004-27299504	0.000000	2.302551	0.000000
chr22	27456230	27456730	2	4.605101	0.036432	0.036432	9.210202	0.036882	2	5.123778	0.043778	0.043778	10.247555	0.043928	4.864439	0.038081	9.728879	0.038081	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	LOC284898	promoter|chr22:27456230-27456730	4.570238	4.864439	4.715044
chr22	27530216	27530716	46	105.917325	0.673013	0.673013	211.834649	0.684858	27	69.170998	0.561769	0.561769	138.341997	0.569415	87.544162	0.625487	175.088323	0.636282	9	41.132139	0.617691	0.617691	82.264279	0.625787	41.132139	0.617691	82.264279	0.625787	K562	intergenic	False	False	True		intergenic|chr22:27530216-27530716	41.132139	87.544162	60.007322
chr22	27550684	27551184	26	59.866314	0.509745	0.509745	119.732628	0.517391	11	28.180777	0.242729	0.242729	56.361554	0.245277	44.023546	0.392354	88.047091	0.399550	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	intergenic	False	False	True		intergenic|chr22:27550684-27551184	22.851188	44.023546	31.717351
chr22	27583227	27583727	2	4.605101	0.036432	0.036432	9.210202	0.036882	1	2.561889	0.027286	0.027286	5.123778	0.027586	3.583495	0.027886	7.166990	0.028636	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	LOC105372977	promoter|chr22:27583227-27583727	0.000000	3.583495	0.000000
chr22	27679750	27680250	9	20.722955	0.091454	0.091454	41.445910	0.092804	9	23.056999	0.184558	0.184558	46.113999	0.186207	21.889977	0.135082	43.779954	0.137481	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:27679750-27680250	4.570238	21.889977	10.002120
chr22	27706361	27706861	0	0.000000	0.008996	0.008996	0.000000	0.008996	0	0.000000	0.010195	0.010195	0.000000	0.010195	0.000000	0.004948	0.000000	0.004948	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	LOC100507657	promoter|chr22:27706361-27706861	4.570238	0.000000	0.000000
chr22	27109866	27110366	12	27.630606	0.176162	0.176162	55.261213	0.179910	8	20.495111	0.158621	0.158621	40.990221	0.161019	24.062859	0.155622	48.125717	0.159070	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:27109866-27110366	18.280951	24.062859	20.973601
chr22	28361589	28362089	14	32.235707	0.238981	0.238981	64.471415	0.245427	14	35.866444	0.326387	0.326387	71.732887	0.332084	34.051076	0.276612	68.102151	0.283508	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:28361589-28362089	4.570238	34.051076	12.474835
chr22	26168816	26169316	18	41.445910	0.350525	0.350525	82.891819	0.357721	13	33.304555	0.299400	0.299400	66.609110	0.304948	37.375232	0.319340	74.750464	0.325337	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:26168816-26169316	4.570238	37.375232	13.069571
chr22	26155672	26156172	124	285.516266	0.865667	0.865667	571.032533	0.869715	113	289.493438	0.869565	0.869565	578.986875	0.875262	287.504852	0.868966	575.009704	0.873763	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:26155672-26156172	9.140475	287.504852	51.263350
chr22	25030989	25031489	11	25.328056	0.144978	0.144978	50.656112	0.147526	17	43.552110	0.393553	0.393553	87.104220	0.400750	34.440083	0.281409	68.880166	0.287706	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:25030989-25031489	4.570238	34.440083	12.545890
chr22	25046667	25047167	22	50.656112	0.437031	0.437031	101.312224	0.444828	12	30.742666	0.272114	0.272114	61.485332	0.274963	40.699389	0.360570	81.398778	0.367166	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:25046667-25047167	0.000000	40.699389	0.000000
chr22	25047548	25048048	11	25.328056	0.144978	0.144978	50.656112	0.147526	8	20.495111	0.158621	0.158621	40.990221	0.161019	22.911583	0.143778	45.823167	0.146177	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:25047548-25048048	0.000000	22.911583	0.000000
chr22	25054864	25055364	2	4.605101	0.036432	0.036432	9.210202	0.036882	0	0.000000	0.010195	0.010195	0.000000	0.010195	2.302551	0.019640	4.605101	0.019940	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	POM121L10P	promoter|chr22:25054864-25055364	0.000000	2.302551	0.000000
chr22	25060101	25060601	13	29.933157	0.207946	0.207946	59.866314	0.213493	4	10.247555	0.081409	0.081409	20.495111	0.082009	20.090356	0.110945	40.180712	0.112144	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:25060101-25060601	0.000000	20.090356	0.000000
chr22	25091877	25092377	37	85.194370	0.620840	0.620840	170.388740	0.629835	31	79.418554	0.603748	0.603748	158.837107	0.612444	82.306462	0.614843	164.612924	0.625037	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:25091877-25092377	9.140475	82.306462	27.428456
chr22	25101938	25102438	11	25.328056	0.144978	0.144978	50.656112	0.147526	11	28.180777	0.242729	0.242729	56.361554	0.245277	26.754417	0.186957	53.508833	0.190855	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:25101938-25102438	13.710713	26.754417	19.152601
chr22	25103118	25103618	19	43.748460	0.373463	0.373463	87.496920	0.380660	9	23.056999	0.184558	0.184558	46.113999	0.186207	33.402730	0.269865	66.805460	0.275862	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	intergenic	False	False	True		intergenic|chr22:25103118-25103618	45.702377	33.402730	39.071526
chr22	25112492	25112992	9	20.722955	0.091454	0.091454	41.445910	0.092804	5	12.809444	0.097301	0.097301	25.618888	0.098201	16.766199	0.086357	33.532399	0.087556	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:25112492-25112992	13.710713	16.766199	15.161680
chr22	25123229	25123729	125	287.818817	0.867016	0.867016	575.637634	0.871214	122	312.550437	0.880060	0.880060	625.100874	0.884558	300.184627	0.872864	600.369254	0.877061	31	141.677369	0.868666	0.868666	283.354737	0.876912	141.677369	0.868666	283.354737	0.876912	K562	genic	False	True	False		genic|chr22:25123229-25123729	141.677369	300.184627	206.226497
chr22	25028588	25029131	15	34.538258	0.269865	0.269865	63.606368	0.230885	14	35.866444	0.326387	0.326387	66.052382	0.290855	35.202351	0.292804	64.829375	0.262369	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	BCRP3	promoter|chr22:25028588-25029131	0.000000	35.202351	0.000000
chr22	25124854	25125354	470	1082.198752	0.973613	0.973613	2164.397503	0.978711	367	940.213200	0.971214	0.971214	1880.426401	0.976012	1011.205976	0.972414	2022.411952	0.976912	77	351.908303	0.949475	0.949475	703.816606	0.955772	351.908303	0.949475	703.816606	0.955772	K562	genic	False	True	False		genic|chr22:25124854-25125354	351.908303	1011.205976	596.533133
chr22	25147524	25148024	46	105.917325	0.673013	0.673013	211.834649	0.684858	51	130.656330	0.726087	0.726087	261.312661	0.736882	118.286827	0.700000	236.573655	0.711094	12	54.842852	0.692654	0.692654	109.685705	0.701499	54.842852	0.692654	109.685705	0.701499	K562	genic	False	True	False		genic|chr22:25147524-25148024	54.842852	118.286827	80.543076
chr22	25149090	25149590	15	34.538258	0.269865	0.269865	69.076516	0.276762	14	35.866444	0.326387	0.326387	71.732887	0.332084	35.202351	0.292804	70.404702	0.299400	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:25149090-25149590	4.570238	35.202351	12.683971
chr22	25154080	25154580	25	57.563763	0.495052	0.495052	115.127527	0.502849	31	79.418554	0.603748	0.603748	158.837107	0.612444	68.491159	0.562819	136.982317	0.570015	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:25154080-25154580	9.140475	68.491159	25.020826
chr22	25160217	25160717	2	4.605101	0.036432	0.036432	9.210202	0.036882	0	0.000000	0.010195	0.010195	0.000000	0.010195	2.302551	0.019640	4.605101	0.019940	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	TOP1P2	promoter|chr22:25160217-25160717	0.000000	2.302551	0.000000
chr22	25164727	25165227	12	27.630606	0.176162	0.176162	55.261213	0.179910	14	35.866444	0.326387	0.326387	71.732887	0.332084	31.748525	0.249325	63.497050	0.253223	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:25164727-25165227	9.140475	31.748525	17.035158
chr22	25170437	25170937	4	9.210202	0.054123	0.054123	18.420404	0.054273	0	0.000000	0.010195	0.010195	0.000000	0.010195	4.605101	0.033883	9.210202	0.034183	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	PIWIL3	promoter|chr22:25170437-25170937	0.000000	4.605101	0.000000
chr22	25198869	25199369	11	25.328056	0.144978	0.144978	50.656112	0.147526	18	46.113999	0.414393	0.414393	92.227998	0.422489	35.721027	0.298051	71.442055	0.304648	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:25198869-25199369	0.000000	35.721027	0.000000
chr22	25201872	25202437	44	101.312224	0.660420	0.660420	179.313670	0.639580	48	122.970664	0.710345	0.710345	217.647193	0.692354	112.141444	0.688456	198.480431	0.669265	5	22.851188	0.466117	0.466117	40.444581	0.447076	22.851188	0.466117	40.444581	0.447076	K562	promoter	True	False	False	SGSM1	promoter|chr22:25201872-25202437	22.851188	112.141444	50.621786
chr22	25240841	25241341	9	20.722955	0.091454	0.091454	41.445910	0.092804	8	20.495111	0.158621	0.158621	40.990221	0.161019	20.609033	0.119490	41.218065	0.121289	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:25240841-25241341	4.570238	20.609033	9.705059
chr22	25246024	25246524	11	25.328056	0.144978	0.144978	50.656112	0.147526	3	7.685666	0.063118	0.063118	15.371333	0.063718	16.506861	0.083808	33.013722	0.085007	7	31.991664	0.554273	0.554273	63.983328	0.561169	31.991664	0.554273	63.983328	0.561169	K562	genic	False	True	False		genic|chr22:25246024-25246524	31.991664	16.506861	22.980034
chr22	25137656	25138156	10	23.025505	0.113793	0.113793	46.051011	0.115592	10	25.618888	0.212744	0.212744	51.237777	0.215142	24.322197	0.160720	48.644394	0.164318	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	genic	False	True	False		genic|chr22:25137656-25138156	13.710713	24.322197	18.261289
chr22	25267615	25268115	12	27.630606	0.176162	0.176162	55.261213	0.179910	4	10.247555	0.081409	0.081409	20.495111	0.082009	18.939081	0.101349	37.878162	0.102549	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:25267615-25268115	9.140475	18.939081	13.157211
chr22	25026687	25027187	46	105.917325	0.673013	0.673013	211.834649	0.684858	39	99.913664	0.661469	0.661469	199.827329	0.672714	102.915494	0.665667	205.830989	0.677361	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:25026687-25027187	13.710713	102.915494	37.563877
chr22	25003340	25003840	25	57.563763	0.495052	0.495052	115.127527	0.502849	27	69.170998	0.561769	0.561769	138.341997	0.569415	63.367381	0.533133	126.734762	0.541529	8	36.561902	0.588156	0.588156	73.123803	0.596252	36.561902	0.588156	73.123803	0.596252	K562	genic	False	True	False		genic|chr22:25003340-25003840	36.561902	63.367381	48.133480
chr22	24851657	24852157	51	117.430077	0.698801	0.698801	234.860155	0.709895	53	135.780108	0.736882	0.736882	271.560216	0.747826	126.605093	0.718141	253.210185	0.728636	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:24851657-24852157	18.280951	126.605093	48.108850
chr22	24855797	24856297	34	78.286718	0.599100	0.599100	156.573436	0.608396	38	97.351776	0.655172	0.655172	194.703551	0.666417	87.819247	0.626987	175.638494	0.637631	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:24855797-24856297	9.140475	87.819247	28.332131
chr22	24856861	24857361	14	32.235707	0.238981	0.238981	64.471415	0.245427	15	38.428332	0.351724	0.351724	76.856665	0.358471	35.332020	0.295202	70.664040	0.301499	7	31.991664	0.554273	0.554273	63.983328	0.561169	31.991664	0.554273	63.983328	0.561169	K562	genic	False	True	False		genic|chr22:24856861-24857361	31.991664	35.332020	33.620382
chr22	24861533	24862033	51	117.430077	0.698801	0.698801	234.860155	0.709895	33	84.542331	0.622489	0.622489	169.084663	0.633133	100.986204	0.662669	201.972409	0.674363	8	36.561902	0.588156	0.588156	73.123803	0.596252	36.561902	0.588156	73.123803	0.596252	K562	genic	False	True	False		genic|chr22:24861533-24862033	36.561902	100.986204	60.763868
chr22	24862799	24863299	62	142.758133	0.746177	0.746177	285.516266	0.757121	55	140.903886	0.744978	0.744978	281.807771	0.754723	141.831009	0.746027	283.662019	0.757121	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:24862799-24863299	18.280951	141.831009	50.919600
chr22	24870240	24870740	9	20.722955	0.091454	0.091454	41.445910	0.092804	3	7.685666	0.063118	0.063118	15.371333	0.063718	14.204311	0.073313	28.408621	0.074213	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:24870240-24870740	9.140475	14.204311	11.394479
chr22	24878393	24878893	23	52.958662	0.457271	0.457271	105.917325	0.465067	20	51.237777	0.453223	0.453223	102.475553	0.462369	52.098219	0.455472	104.196439	0.464018	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:24878393-24878893	0.000000	52.098219	0.000000
chr22	24882215	24882715	7	16.117854	0.069715	0.069715	32.235707	0.070315	6	15.371333	0.114993	0.114993	30.742666	0.116492	15.744593	0.081709	31.489187	0.082909	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:24882215-24882715	4.570238	15.744593	8.482720
chr22	24890792	24891500	3	6.907652	0.046627	0.046627	9.756570	0.043178	1	2.561889	0.027286	0.027286	3.618487	0.020690	4.734770	0.035382	6.687529	0.026387	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	ADORA2A-AS1,UPB1	promoter|chr22:24890792-24891500	0.000000	4.734770	0.000000
chr22	24899130	24899630	25	57.563763	0.495052	0.495052	115.127527	0.502849	26	66.609110	0.547526	0.547526	133.218219	0.554573	62.086436	0.522339	124.172873	0.530135	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:24899130-24899630	9.140475	62.086436	23.822249
chr22	25018428	25018928	29	66.773966	0.546177	0.546177	133.547931	0.555172	29	74.294776	0.584858	0.584858	148.589552	0.592204	70.534371	0.574063	141.068742	0.581259	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:25018428-25018928	0.000000	70.534371	0.000000
chr22	24906616	24907116	75	172.691290	0.783508	0.783508	345.382580	0.793853	52	133.218219	0.732084	0.732084	266.436438	0.742879	152.954755	0.761019	305.909509	0.770915	15	68.553565	0.749025	0.749025	137.107131	0.756072	68.553565	0.749025	137.107131	0.756072	K562	genic	False	True	False		genic|chr22:24906616-24907116	68.553565	152.954755	102.399188
chr22	24910076	24910576	15	34.538258	0.269865	0.269865	69.076516	0.276762	19	48.675888	0.433733	0.433733	97.351776	0.442579	41.607073	0.370765	83.214146	0.377361	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:24910076-24910576	9.140475	41.607073	19.501498
chr22	24917599	24918099	24	55.261213	0.476462	0.476462	110.522426	0.485157	18	46.113999	0.414393	0.414393	92.227998	0.422489	50.687606	0.445127	101.375212	0.453523	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:24917599-24918099	4.570238	50.687606	15.220197
chr22	24921362	24921862	47	108.219875	0.679160	0.679160	216.439750	0.690555	45	115.284997	0.695502	0.695502	230.569995	0.705247	111.752436	0.686957	223.504872	0.698951	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:24921362-24921862	18.280951	111.752436	45.198903
chr22	24951024	24952115	361	831.220743	0.963268	0.963268	761.888857	0.902249	291	745.509649	0.961169	0.961169	683.326901	0.895952	788.365196	0.962519	722.607879	0.899250	148	676.395179	0.980660	0.980660	619.977250	0.947226	676.395179	0.980660	619.977250	0.947226	K562	promoter	True	False	False	GUCD1,SNRPD3	promoter|chr22:24951024-24952115	676.395179	788.365196	730.237234
chr22	24960303	24960803	8	18.420404	0.079010	0.079010	36.840809	0.079910	5	12.809444	0.097301	0.097301	25.618888	0.098201	15.614924	0.080960	31.229848	0.082159	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:24960303-24960803	18.280951	15.614924	16.895433
chr22	24974503	24975003	7	16.117854	0.069715	0.069715	32.235707	0.070315	17	43.552110	0.393553	0.393553	87.104220	0.400750	29.834982	0.224288	59.669964	0.227886	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	intergenic	False	False	True		intergenic|chr22:24974503-24975003	18.280951	29.834982	23.354054
chr22	24988785	24989346	34	78.286718	0.599100	0.599100	139.548517	0.572414	25	64.047221	0.533133	0.533133	114.166169	0.507646	71.166969	0.576762	126.857343	0.542429	10	45.702377	0.646177	0.646177	81.465913	0.611394	45.702377	0.646177	81.465913	0.611394	K562	promoter	True	False	False	LRRC75B	promoter|chr22:24988785-24989346	45.702377	71.166969	57.030691
chr22	24995883	24996383	13	29.933157	0.207946	0.207946	59.866314	0.213493	4	10.247555	0.081409	0.081409	20.495111	0.082009	20.090356	0.110945	40.180712	0.112144	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:24995883-24996383	9.140475	20.090356	13.551214
chr22	24998873	24999373	8	18.420404	0.079010	0.079010	36.840809	0.079910	14	35.866444	0.326387	0.326387	71.732887	0.332084	27.143424	0.191004	54.286848	0.194903	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	GGT1	promoter|chr22:24998873-24999373	4.570238	27.143424	11.137859
